Date,Open,High,Low,Close,Adj Close,Volume
2016-12-27,0.956410,0.958280,0.955900,0.956300,0.956300,0
2016-12-28,0.955800,0.962700,0.954000,0.955810,0.955810,0
2016-12-29,0.959900,0.959900,0.953200,0.959970,0.959970,0
2016-12-30,0.946160,0.951475,0.944200,0.945600,0.945600,0
2017-01-02,0.949600,0.955500,0.948700,0.949940,0.949940,0
2017-01-03,0.956100,0.966400,0.953100,0.956020,0.956020,0
2017-01-04,0.959840,0.962340,0.954300,0.959700,0.959700,0
2017-01-05,0.952500,0.953600,0.942600,0.952300,0.952300,0
2017-01-06,0.942900,0.948800,0.942600,0.942870,0.942870,0
2017-01-09,0.949300,0.951160,0.946900,0.949500,0.949500,0
2017-01-10,0.944500,0.946800,0.941100,0.944410,0.944410,0
2017-01-11,0.947500,0.956300,0.946300,0.947650,0.947650,0
2017-01-12,0.943700,0.945600,0.935800,0.943600,0.943600,0
2017-01-13,0.941800,0.943396,0.937400,0.941900,0.941900,0
2017-01-16,0.941010,0.945060,0.940430,0.940850,0.940850,0
2017-01-17,0.943050,0.943270,0.933010,0.943130,0.943130,0
2017-01-18,0.934770,0.938120,0.933300,0.934860,0.934860,0
2017-01-19,0.940780,0.944310,0.936610,0.940930,0.940930,0
2017-01-20,0.937970,0.941020,0.935000,0.938110,0.938110,0
2017-01-23,0.933580,0.933850,0.929700,0.933380,0.933380,0
2017-01-24,0.929580,0.932160,0.928260,0.929300,0.929300,0
2017-01-25,0.932150,0.933520,0.928610,0.932080,0.932080,0
2017-01-26,0.929800,0.937150,0.928800,0.930060,0.930060,0
2017-01-27,0.936080,0.938040,0.932420,0.936070,0.936070,0
2017-01-30,0.932910,0.941540,0.931070,0.933360,0.933360,0
2017-01-31,0.933960,0.935800,0.925040,0.933830,0.933830,0
2017-02-01,0.925700,0.931150,0.925200,0.925600,0.925600,0
2017-02-02,0.928640,0.928640,0.923650,0.928730,0.928730,0
2017-02-03,0.929080,0.932060,0.926170,0.929220,0.929220,0
2017-02-06,0.927350,0.934000,0.926880,0.927390,0.927390,0
2017-02-07,0.930820,0.938370,0.930800,0.930820,0.930820,0
2017-02-08,0.936420,0.939660,0.933930,0.936500,0.936500,0
2017-02-09,0.935270,0.938320,0.933700,0.935260,0.935260,0
2017-02-10,0.938360,0.942520,0.937300,0.938210,0.938210,0
2017-02-13,0.941680,0.943980,0.938260,0.941660,0.941660,0
2017-02-14,0.943470,0.946810,0.940450,0.943530,0.943530,0
2017-02-15,0.945300,0.950380,0.944470,0.945330,0.945330,0
2017-02-16,0.943230,0.943350,0.936790,0.942740,0.942740,0
2017-02-17,0.937470,0.941100,0.936600,0.937010,0.937010,0
2017-02-20,0.941020,0.942930,0.940600,0.941030,0.941030,0
2017-02-21,0.942480,0.949970,0.942280,0.942560,0.942560,0
2017-02-22,0.948570,0.952670,0.947310,0.948580,0.948580,0
2017-02-23,0.947710,0.948860,0.943840,0.947500,0.947500,0
2017-02-24,0.944760,0.946410,0.941790,0.944780,0.944780,0
2017-02-27,0.947610,0.947610,0.942100,0.947620,0.947620,0
2017-02-28,0.944930,0.945480,0.941000,0.944800,0.944800,0
2017-03-01,0.946140,0.951000,0.944460,0.946150,0.946150,0
2017-03-02,0.949100,0.952340,0.948300,0.949140,0.949140,0
2017-03-03,0.951610,0.952060,0.945740,0.951500,0.951500,0
2017-03-06,0.941730,0.945340,0.940020,0.941580,0.941580,0
2017-03-07,0.945070,0.946900,0.943040,0.945250,0.945250,0
2017-03-08,0.946170,0.949010,0.945600,0.946060,0.946060,0
2017-03-09,0.948400,0.950060,0.942150,0.948100,0.948100,0
2017-03-10,0.945060,0.945060,0.937290,0.945320,0.945320,0
2017-03-13,0.935630,0.938360,0.933200,0.935450,0.935450,0
2017-03-14,0.938790,0.940960,0.937900,0.938840,0.938840,0
2017-03-15,0.942290,0.942460,0.939761,0.942290,0.942290,0
2017-03-16,0.931280,0.933960,0.930600,0.931280,0.931280,0
2017-03-17,0.928460,0.931980,0.927386,0.928100,0.928100,0
2017-03-20,0.930900,0.930900,0.927902,0.930840,0.930840,0
2017-03-21,0.931380,0.931380,0.924300,0.931300,0.931300,0
2017-03-22,0.924960,0.927940,0.924150,0.924860,0.924860,0
2017-03-23,0.926810,0.928460,0.925500,0.926770,0.926770,0
2017-03-24,0.927300,0.929230,0.924900,0.927310,0.927310,0
2017-03-27,0.922000,0.922590,0.917020,0.921700,0.921700,0
2017-03-28,0.920580,0.921920,0.919600,0.920730,0.920730,0
2017-03-29,0.924430,0.931020,0.923660,0.924410,0.924410,0
2017-03-30,0.929370,0.932670,0.928591,0.929400,0.929400,0
2017-03-31,0.935670,0.937010,0.934500,0.935710,0.935710,0
2017-04-03,0.937370,0.939520,0.936000,0.937310,0.937310,0
2017-04-04,0.937190,0.940130,0.936800,0.937200,0.937200,0
2017-04-05,0.936370,0.938610,0.935530,0.936300,0.936300,0
2017-04-06,0.936920,0.940560,0.935980,0.936990,0.936990,0
2017-04-07,0.939580,0.942360,0.938050,0.939440,0.939440,0
2017-04-10,0.944800,0.946040,0.942700,0.945000,0.945000,0
2017-04-11,0.943590,0.945250,0.940780,0.943610,0.943610,0
2017-04-12,0.942540,0.943700,0.941280,0.942390,0.942390,0
2017-04-13,0.937070,0.942350,0.936500,0.937150,0.937150,0
2017-04-14,0.941800,0.942770,0.940600,0.941940,0.941940,0
2017-04-17,0.942400,0.942530,0.937220,0.942460,0.942460,0
2017-04-18,0.939510,0.940030,0.933830,0.939450,0.939450,0
2017-04-19,0.932110,0.934440,0.931400,0.932080,0.932080,0
2017-04-20,0.933280,0.933650,0.927800,0.933270,0.933270,0
2017-04-21,0.933420,0.935710,0.931310,0.933280,0.933280,0
2017-04-24,0.919510,0.924070,0.919287,0.919630,0.919630,0
2017-04-25,0.920160,0.921490,0.914000,0.920400,0.920400,0
2017-04-26,0.915040,0.920750,0.913180,0.915060,0.915060,0
2017-04-27,0.916650,0.921440,0.914850,0.916680,0.916680,0
2017-04-28,0.920240,0.920960,0.913400,0.920450,0.920450,0
2017-05-01,0.916920,0.918660,0.915300,0.916800,0.916800,0
2017-05-02,0.916620,0.918350,0.915300,0.916680,0.916680,0
2017-05-03,0.914440,0.916950,0.914100,0.914440,0.914440,0
2017-05-04,0.918380,0.919430,0.911700,0.918360,0.918360,0
2017-05-05,0.910630,0.912970,0.909100,0.910620,0.910620,0
2017-05-08,0.911830,0.915790,0.909400,0.911980,0.911980,0
2017-05-09,0.915140,0.919740,0.914578,0.915100,0.915100,0
2017-05-10,0.918530,0.920860,0.917400,0.918540,0.918540,0
2017-05-11,0.920240,0.922510,0.918105,0.919900,0.919900,0
2017-05-12,0.920300,0.921010,0.914600,0.920390,0.920390,0
2017-05-15,0.915080,0.915480,0.909918,0.915140,0.915140,0
2017-05-16,0.910690,0.910780,0.901770,0.910600,0.910600,0
2017-05-17,0.901250,0.902270,0.896840,0.901390,0.901390,0
2017-05-18,0.896520,0.900500,0.895090,0.896350,0.896350,0
2017-05-19,0.900020,0.900840,0.893000,0.899800,0.899800,0
2017-05-22,0.892670,0.895870,0.887840,0.892470,0.892470,0
2017-05-23,0.889910,0.893150,0.887570,0.889770,0.889770,0
2017-05-24,0.894380,0.895300,0.892660,0.894510,0.894510,0
2017-05-25,0.890380,0.893210,0.888810,0.890400,0.890400,0
2017-05-26,0.892010,0.895780,0.890310,0.892000,0.892000,0
2017-05-29,0.894840,0.895820,0.893600,0.894770,0.894770,0
2017-05-30,0.898520,0.900030,0.892730,0.898550,0.898550,0
2017-05-31,0.894960,0.895590,0.888710,0.895120,0.895120,0
2017-06-01,0.889820,0.892610,0.888320,0.889400,0.889400,0
2017-06-02,0.891800,0.892360,0.886410,0.891600,0.891600,0
2017-06-05,0.886880,0.889980,0.886600,0.886460,0.886460,0
2017-06-06,0.888240,0.889580,0.886600,0.888350,0.888350,0
2017-06-07,0.887270,0.892440,0.886530,0.887200,0.887200,0
2017-06-08,0.888520,0.893140,0.887300,0.888480,0.888480,0
2017-06-09,0.893400,0.895430,0.891500,0.894070,0.894070,0
2017-06-12,0.892670,0.893330,0.890393,0.892700,0.892700,0
2017-06-13,0.892930,0.893990,0.890850,0.893160,0.893160,0
2017-06-14,0.892000,0.892970,0.885340,0.892150,0.892150,0
2017-06-15,0.891570,0.898180,0.890600,0.891600,0.891600,0
2017-06-16,0.897070,0.897740,0.892880,0.897110,0.897110,0
2017-06-19,0.892590,0.896070,0.891800,0.892200,0.892200,0
2017-06-20,0.897290,0.899210,0.895576,0.897300,0.897300,0
2017-06-21,0.897960,0.898580,0.896500,0.897910,0.897910,0
2017-06-22,0.895380,0.897090,0.894600,0.895480,0.895480,0
2017-06-23,0.896880,0.897160,0.892170,0.896890,0.896890,0
2017-06-26,0.892880,0.895050,0.891370,0.892950,0.892950,0
2017-06-27,0.894400,0.894410,0.882600,0.894170,0.894170,0
2017-06-28,0.882080,0.885170,0.878120,0.881900,0.881900,0
2017-06-29,0.878890,0.878890,0.874500,0.878530,0.878530,0
2017-06-30,0.874090,0.877740,0.873744,0.874000,0.874000,0
2017-07-03,0.875270,0.880520,0.875200,0.875420,0.875420,0
2017-07-04,0.879100,0.882000,0.878800,0.879400,0.879400,0
2017-07-05,0.880290,0.883780,0.879600,0.880270,0.880270,0
2017-07-06,0.881450,0.882560,0.876500,0.881300,0.881300,0
2017-07-07,0.875560,0.878510,0.874260,0.875290,0.875290,0
2017-07-10,0.876700,0.878500,0.875860,0.876900,0.876900,0
2017-07-11,null,null,null,null,null,null
2017-07-12,0.871540,0.877590,0.870246,0.871540,0.871540,0
2017-07-13,0.875730,0.879310,0.872960,0.875740,0.875740,0
2017-07-14,0.876890,0.877780,0.872080,0.876890,0.876890,0
2017-07-17,0.871450,0.874410,0.870530,0.871430,0.871430,0
2017-07-18,0.871580,0.871660,0.863200,0.871510,0.871510,0
2017-07-19,0.865830,0.868760,0.865560,0.865820,0.865820,0
2017-07-20,0.867390,0.871070,0.858370,0.867420,0.867420,0
2017-07-21,0.859990,0.860570,0.856520,0.859940,0.859940,0
2017-07-24,0.856050,0.859720,0.856040,0.856040,0.856040,0
2017-07-25,0.859190,0.859730,0.854200,0.859190,0.859190,0
2017-07-26,0.858860,0.860900,0.858000,0.858770,0.858770,0
2017-07-27,0.852490,0.858010,0.849260,0.852660,0.852660,0
2017-07-28,0.855430,0.856710,0.850100,0.855530,0.855530,0
2017-07-31,0.851290,0.852970,0.845690,0.851260,0.851260,0
2017-08-01,0.845770,0.848100,0.844770,0.845730,0.845730,0
2017-08-02,0.846790,0.847820,0.842630,0.846650,0.846650,0
2017-08-03,0.843780,0.845023,0.840700,0.843800,0.843800,0
2017-08-04,0.841200,0.852010,0.840972,0.841400,0.841400,0
2017-08-07,0.849060,0.849060,0.846560,0.849010,0.849010,0
2017-08-08,0.847440,0.853340,0.845700,0.847390,0.847390,0
2017-08-09,0.850820,0.855260,0.850320,0.850730,0.850730,0
2017-08-10,0.850000,0.854360,0.850000,0.850230,0.850230,0
2017-08-11,0.849620,0.851120,0.845180,0.849600,0.849600,0
2017-08-14,0.845570,0.849380,0.844595,0.845630,0.845630,0
2017-08-15,0.849110,0.855505,0.848000,0.849200,0.849200,0
2017-08-16,0.851800,0.855900,0.850520,0.851700,0.851700,0
2017-08-17,0.849310,0.857120,0.848160,0.849310,0.849310,0
2017-08-18,0.853440,0.853810,0.849750,0.853570,0.853570,0
2017-08-21,0.850540,0.852380,0.845690,0.850610,0.850610,0
2017-08-22,0.846610,0.851320,0.845600,0.846600,0.846600,0
2017-08-23,0.850280,0.851530,0.846120,0.850180,0.850180,0
2017-08-24,0.846280,0.848520,0.846100,0.846270,0.846270,0
2017-08-25,0.847580,0.849270,0.841450,0.847300,0.847300,0
2017-08-28,0.836720,0.839080,0.835000,0.836690,0.836690,0
2017-08-29,0.835760,0.835910,0.828710,0.835850,0.835850,0
2017-08-30,0.835400,0.840570,0.834300,0.835390,0.835390,0
2017-08-31,0.841040,0.845710,0.839760,0.840800,0.840800,0
2017-09-01,0.839570,0.843800,0.834820,0.839600,0.839600,0
2017-09-04,0.841570,0.841790,0.838700,0.841550,0.841550,0
2017-09-05,0.840730,0.842430,0.837650,0.840800,0.840800,0
2017-09-06,0.838670,0.840070,0.836870,0.838640,0.838640,0
2017-09-07,0.838400,0.839230,0.829400,0.838380,0.838380,0
2017-09-08,0.831350,0.832020,0.826900,0.831320,0.831320,0
2017-09-11,0.832270,0.835950,0.831300,0.832110,0.832110,0
2017-09-12,0.836220,0.838400,0.834900,0.836160,0.836160,0
2017-09-13,0.835310,0.841350,0.833611,0.835100,0.835100,0
2017-09-14,0.841010,0.844190,0.839630,0.841000,0.841000,0
2017-09-15,0.838730,0.840170,0.834340,0.838810,0.838810,0
2017-09-18,0.837700,0.839150,0.835500,0.837720,0.837720,0
2017-09-19,0.836000,0.836120,0.832960,0.836170,0.836170,0
2017-09-20,0.833830,0.834260,0.832000,0.833850,0.833850,0
2017-09-21,0.842250,0.842730,0.836570,0.842310,0.842310,0
2017-09-22,0.837180,0.837480,0.833160,0.837130,0.837130,0
2017-09-25,0.838450,0.843750,0.837600,0.838420,0.838420,0
2017-09-26,0.843480,0.849960,0.842900,0.843480,0.843480,0
2017-09-27,0.848800,0.853300,0.847800,0.848460,0.848460,0
2017-09-28,0.851030,0.853100,0.847260,0.851090,0.851090,0
2017-09-29,0.848850,0.849380,0.845170,0.848770,0.848770,0
2017-10-02,0.846910,0.852430,0.846910,0.846930,0.846930,0
2017-10-03,0.852280,0.854890,0.849500,0.852240,0.852240,0
2017-10-04,0.851220,0.851250,0.848410,0.851240,0.851240,0
2017-10-05,0.850560,0.854420,0.848900,0.850540,0.850540,0
2017-10-06,0.853680,0.856800,0.851880,0.853800,0.853800,0
2017-10-09,0.851580,0.853170,0.851000,0.851610,0.851610,0
2017-10-10,0.851650,0.851650,0.846190,0.851670,0.851670,0
2017-10-11,0.846450,0.847720,0.843310,0.846390,0.846390,0
2017-10-12,0.842790,0.845180,0.841700,0.842780,0.842780,0
2017-10-13,0.845210,0.847010,0.842150,0.845180,0.845180,0
2017-10-16,0.846380,0.848820,0.845950,0.846450,0.846450,0
2017-10-17,0.847810,0.851890,0.847810,0.847850,0.847850,0
2017-10-18,0.849410,0.852350,0.848910,0.849480,0.849480,0
2017-10-19,0.847920,0.849620,0.843370,0.847800,0.847800,0
2017-10-20,0.843740,0.849979,0.843310,0.844020,0.844020,0
2017-10-23,0.850720,0.852220,0.848969,0.850800,0.850800,0
2017-10-24,0.850680,0.851510,0.849100,0.850400,0.850400,0
2017-10-25,0.850350,0.850790,0.846200,0.850410,0.850410,0
2017-10-26,0.845870,0.855270,0.844910,0.845970,0.845970,0
2017-10-27,0.859180,0.863860,0.858800,0.859310,0.859310,0
2017-10-30,0.861530,0.862210,0.858900,0.861730,0.861730,0
2017-10-31,0.858380,0.860170,0.857710,0.858170,0.858170,0
2017-11-01,0.858250,0.861450,0.857820,0.858240,0.858240,0
2017-11-02,0.859910,0.859930,0.855630,0.859940,0.859940,0
2017-11-03,0.857400,0.861680,0.855670,0.857500,0.857500,0
2017-11-06,0.860930,0.863350,0.860100,0.860960,0.860960,0
2017-11-07,0.861190,0.865360,0.860800,0.861130,0.861130,0
2017-11-08,0.861880,0.863470,0.861360,0.861990,0.861990,0
2017-11-09,0.862400,0.863080,0.858180,0.862300,0.862300,0
2017-11-10,0.858720,0.860290,0.856520,0.858600,0.858600,0
2017-11-13,0.857550,0.859200,0.856520,0.857550,0.857550,0
2017-11-14,0.857270,0.857390,0.849320,0.857270,0.857270,0
2017-11-15,0.848050,0.848460,0.843210,0.847970,0.847970,0
2017-11-16,null,null,null,null,null,null
2017-11-17,0.849090,0.849280,0.845900,0.849080,0.849080,0
2017-11-20,0.852360,0.852810,0.846920,0.852380,0.852380,0
2017-11-21,0.851880,0.853570,0.850580,0.851700,0.851700,0
2017-11-22,0.851720,0.852110,0.847590,0.851990,0.851990,0
2017-11-23,0.846370,0.846420,0.843526,0.846400,0.846400,0
2017-11-24,0.843820,0.844790,0.837260,0.843600,0.843600,0
2017-11-27,0.838310,0.839760,0.836090,0.838470,0.838470,0
2017-11-28,0.840050,0.842640,0.838856,0.839990,0.839990,0
2017-11-29,0.843900,0.846020,0.841400,0.844020,0.844020,0
2017-11-30,0.843880,0.846380,0.838240,0.843740,0.843740,0
2017-12-01,0.840400,0.843730,0.837530,0.840460,0.840460,0
2017-12-04,0.843380,0.845220,0.841840,0.843180,0.843180,0
2017-12-05,0.842560,0.846820,0.841800,0.842620,0.842620,0
2017-12-06,0.845270,0.848800,0.844000,0.845100,0.845100,0
2017-12-07,0.847100,0.849100,0.846800,0.847150,0.847150,0
2017-12-08,0.849300,0.852380,0.849100,0.849460,0.849460,0
2017-12-11,0.849670,0.849700,0.846710,0.849620,0.849620,0
2017-12-12,0.849100,0.853320,0.847961,0.849070,0.849070,0
2017-12-13,0.851530,0.852480,0.849600,0.851600,0.851600,0
2017-12-14,0.844600,0.849500,0.843180,0.844890,0.844890,0
2017-12-15,0.849240,0.850220,0.846453,0.849260,0.849260,0
2017-12-18,0.851300,0.851560,0.845000,0.851530,0.851530,0
2017-12-19,0.848690,0.849110,0.845100,0.848590,0.848590,0
2017-12-20,0.844800,0.845300,0.840250,0.844500,0.844500,0
2017-12-21,0.841910,0.843870,0.840900,0.841880,0.841880,0
2017-12-22,0.843770,0.846200,0.843030,0.843360,0.843360,0
2017-12-25,0.843400,0.843950,0.841400,0.843450,0.843450,0
2017-12-26,0.842370,0.844060,0.841900,0.842280,0.842280,0
2017-12-27,0.843100,0.843480,0.839600,0.843320,0.843320,0
2017-12-28,0.840320,0.840460,0.836470,0.840280,0.840280,0
2017-12-29,0.837530,0.837660,0.831750,0.837400,0.837400,0
2018-01-01,0.832990,0.833400,0.832290,0.832990,0.832990,0
2018-01-02,0.832580,0.832740,0.827750,0.832530,0.832530,0
2018-01-03,0.829050,0.832990,0.828700,0.828950,0.828950,0
2018-01-04,0.832550,0.832990,0.827000,0.832610,0.832610,0
2018-01-05,0.828760,0.831840,0.827500,0.828580,0.828580,0
2018-01-08,0.830600,0.836140,0.829600,0.830740,0.830740,0
2018-01-09,0.835450,0.839070,0.835020,0.835390,0.835390,0
2018-01-10,0.838270,0.838610,0.832200,0.838270,0.838270,0
2018-01-11,0.836480,0.838140,0.829240,0.836390,0.836390,0
2018-01-12,0.830420,0.830470,0.822630,0.830420,0.830420,0
2018-01-15,0.820140,0.820470,0.813074,0.820190,0.820190,0
2018-01-16,0.815000,0.819890,0.814250,0.815100,0.815100,0
2018-01-17,0.814900,0.819730,0.811590,0.814910,0.814910,0
2018-01-18,0.820920,0.821350,0.815490,0.820750,0.820750,0
2018-01-19,0.817270,0.818310,0.813350,0.817220,0.817220,0
2018-01-22,0.815930,0.818690,0.815220,0.815960,0.815960,0
2018-01-23,0.815840,0.818090,0.812546,0.815910,0.815910,0
2018-01-24,0.812370,0.813330,0.806322,0.812330,0.812330,0
2018-01-25,0.806710,0.807330,0.798090,0.807030,0.807030,0
2018-01-26,0.806950,0.807270,0.800630,0.806950,0.806950,0
2018-01-29,0.804620,0.810500,0.804380,0.804630,0.804630,0
2018-01-30,0.807640,0.810580,0.803070,0.807680,0.807680,0
2018-01-31,0.805910,0.806410,0.801500,0.805830,0.805830,0
2018-02-01,0.805320,0.807330,0.800780,0.805240,0.805240,0
2018-02-02,0.799190,0.805680,0.798850,0.799360,0.799360,0
2018-02-05,0.803400,0.806350,0.801400,0.803410,0.803410,0
2018-02-06,0.808520,0.811940,0.804600,0.808550,0.808550,0
2018-02-07,0.807660,0.814430,0.806240,0.807670,0.807670,0
2018-02-08,0.815100,0.818560,0.813370,0.815120,0.815120,0
2018-02-09,0.815610,0.817900,0.813970,0.815610,0.815610,0
2018-02-12,0.816100,0.817240,0.813200,0.816140,0.816140,0
2018-02-13,0.812930,0.813930,0.808277,0.812760,0.812760,0
2018-02-14,0.809520,0.814430,0.805400,0.809470,0.809470,0
2018-02-15,0.802110,0.803180,0.799233,0.802100,0.802100,0
2018-02-16,0.799530,0.804470,0.796300,0.799770,0.799770,0
2018-02-19,0.805680,0.808340,0.803988,0.805680,0.805680,0
2018-02-20,0.806510,0.811560,0.805860,0.806540,0.806540,0
2018-02-21,0.810670,0.812960,0.809913,0.810680,0.810680,0
2018-02-22,0.814310,0.815550,0.809500,0.814210,0.814210,0
2018-02-23,0.811290,0.814300,0.810701,0.811250,0.811250,0
2018-02-26,0.813780,0.814170,0.809400,0.813860,0.813860,0
2018-02-27,0.811950,0.818120,0.810000,0.811980,0.811980,0
2018-02-28,0.818190,0.820400,0.816800,0.817640,0.817640,0
2018-03-01,0.820280,0.822504,0.818210,0.820260,0.820260,0
2018-03-02,0.814910,0.816140,0.811000,0.814940,0.814940,0
2018-03-05,0.811790,0.814630,0.809830,0.811990,0.811990,0
2018-03-06,0.810520,0.810950,0.805160,0.810600,0.810600,0
2018-03-07,0.805200,0.807360,0.803820,0.805370,0.805370,0
2018-03-08,0.805400,0.812590,0.803550,0.805500,0.805500,0
2018-03-09,0.812490,0.814630,0.810780,0.812570,0.812570,0
2018-03-12,0.812440,0.813580,0.810241,0.812430,0.812430,0
2018-03-13,0.810460,0.812020,0.806520,0.810400,0.810400,0
2018-03-14,0.806910,0.809710,0.805400,0.806950,0.806950,0
2018-03-15,0.808060,0.811640,0.807300,0.808040,0.808040,0
2018-03-16,0.812500,0.815560,0.810700,0.812400,0.812400,0
2018-03-19,0.814280,0.815630,0.810870,0.814280,0.814280,0
2018-03-20,0.810500,0.815330,0.809440,0.810580,0.810580,0
2018-03-21,0.816450,0.816527,0.813260,0.816200,0.816200,0
2018-03-22,0.809800,0.812980,0.807310,0.809870,0.809870,0
2018-03-23,0.811290,0.811690,0.809050,0.811360,0.811360,0
2018-03-26,0.809460,0.809560,0.803280,0.809430,0.809430,0
2018-03-27,0.802890,0.808190,0.801400,0.802730,0.802730,0
2018-03-28,0.805930,0.810560,0.805000,0.805940,0.805940,0
2018-03-29,0.812160,0.813990,0.810500,0.812330,0.812330,0
2018-03-30,0.812840,0.813140,0.810800,0.812820,0.812820,0
2018-04-02,0.812160,0.814080,0.810000,0.812070,0.812070,0
2018-04-03,0.813450,0.815990,0.810570,0.813490,0.813490,0
2018-04-04,0.814370,0.815820,0.812310,0.814430,0.814430,0
2018-04-05,0.813810,0.818370,0.813600,0.813880,0.813880,0
2018-04-06,0.816260,0.818460,0.814330,0.816220,0.816220,0
2018-04-09,0.814900,0.815490,0.811000,0.814900,0.814900,0
2018-04-10,0.811540,0.812760,0.807900,0.811530,0.811530,0
2018-04-11,0.808810,0.809450,0.806860,0.808860,0.808860,0
2018-04-12,0.808000,0.812980,0.807770,0.808300,0.808300,0
2018-04-13,0.810800,0.812430,0.809800,0.811050,0.811050,0
2018-04-16,0.810830,0.811270,0.806840,0.810860,0.810860,0
2018-04-17,0.807450,0.810480,0.805477,0.807420,0.807420,0
2018-04-18,0.808210,0.810080,0.806650,0.808200,0.808200,0
2018-04-19,0.807850,0.811000,0.806322,0.807810,0.807810,0
2018-04-20,0.810100,0.815990,0.809540,0.810010,0.810010,0
2018-04-23,0.814740,0.818850,0.813690,0.814770,0.814770,0
2018-04-24,0.818920,0.820690,0.817350,0.819070,0.819070,0
2018-04-25,0.817250,0.821760,0.817250,0.816900,0.816900,0
2018-04-26,0.821640,0.826460,0.819000,0.821580,0.821580,0
2018-04-27,0.825930,0.829460,0.825287,0.825790,0.825790,0
2018-04-30,0.824500,0.828750,0.823820,0.824890,0.824890,0
2018-05-01,0.827600,0.834480,0.827500,0.827730,0.827730,0
2018-05-02,0.833880,0.836530,0.831180,0.833920,0.833920,0
2018-05-03,0.836700,0.836770,0.832700,0.836750,0.836750,0
2018-05-04,0.834080,0.839290,0.833500,0.834080,0.834080,0
2018-05-07,0.836420,0.840370,0.834800,0.836470,0.836470,0
2018-05-08,0.838040,0.844640,0.837600,0.837960,0.837960,0
2018-05-09,0.842690,0.845770,0.840610,0.842610,0.842610,0
2018-05-10,0.844050,0.844260,0.837350,0.844080,0.844080,0
2018-05-11,0.839260,0.840800,0.835570,0.839100,0.839100,0
2018-05-14,0.836710,0.836710,0.833542,0.836670,0.836670,0
2018-05-15,0.838080,0.845740,0.837500,0.838140,0.838140,0
2018-05-16,0.845840,0.849930,0.843600,0.845960,0.845960,0
2018-05-17,0.846440,0.849000,0.844820,0.846240,0.846240,0
2018-05-18,0.848030,0.851030,0.845860,0.847800,0.847800,0
2018-05-21,0.850070,0.853340,0.848970,0.849860,0.849860,0
2018-05-22,0.848260,0.850380,0.845440,0.848000,0.848000,0
2018-05-23,0.848200,0.855710,0.848104,0.848280,0.848280,0
2018-05-24,0.854180,0.855270,0.851110,0.853960,0.853960,0
2018-05-25,0.853010,0.858490,0.852280,0.853050,0.853050,0
2018-05-28,0.855610,0.861440,0.852500,0.855510,0.855510,0
2018-05-29,0.860030,0.868480,0.859120,0.860070,0.860070,0
2018-05-30,0.866730,0.868050,0.856825,0.866600,0.866600,0
2018-05-31,0.857180,0.858890,0.852950,0.857100,0.857100,0
2018-06-01,0.855190,0.859850,0.853570,0.855200,0.855200,0
2018-06-04,0.856900,0.856990,0.851480,0.857000,0.857000,0
2018-06-05,0.854570,0.857980,0.853690,0.854660,0.854660,0
2018-06-06,0.852760,0.853630,0.847673,0.852790,0.852790,0
2018-06-07,0.848610,0.848640,0.844523,0.848500,0.848500,0
2018-06-08,0.847900,0.852630,0.846597,0.847800,0.847800,0
2018-06-11,0.848400,0.849180,0.846000,0.848610,0.848610,0
2018-06-12,0.849380,0.851560,0.846850,0.849320,0.849320,0
2018-06-13,0.851240,0.852250,0.848200,0.851190,0.851190,0
2018-06-14,0.847000,0.859930,0.844480,0.846900,0.846900,0
2018-06-15,0.864800,0.866150,0.860100,0.864560,0.864560,0
2018-06-18,0.862290,0.864570,0.860310,0.862370,0.862370,0
2018-06-19,0.859840,0.867060,0.858600,0.859790,0.859790,0
2018-06-20,0.862860,0.866100,0.862060,0.862920,0.862920,0
2018-06-21,0.863780,0.868500,0.859970,0.863630,0.863630,0
2018-06-22,0.861550,0.861940,0.856458,0.861640,0.861640,0
2018-06-25,0.857590,0.859850,0.854700,0.857530,0.857530,0
2018-06-26,0.854570,0.858220,0.853200,0.854500,0.854500,0
2018-06-27,0.858510,0.863290,0.856760,0.858350,0.858350,0
2018-06-28,0.864870,0.867450,0.862292,0.864780,0.864780,0
2018-06-29,0.864720,0.864720,0.855990,0.864830,0.864830,0
2018-07-02,0.856280,0.862620,0.856280,0.856270,0.856270,0
2018-07-03,0.859050,0.860390,0.856500,0.858950,0.858950,0
2018-07-04,0.857680,0.859740,0.856030,0.857690,0.857690,0
2018-07-05,0.857500,0.858310,0.853260,0.857460,0.857460,0
2018-07-06,0.855150,0.856110,0.849810,0.855000,0.855000,0
2018-07-09,0.850940,0.851580,0.848120,0.850900,0.850900,0
2018-07-10,0.850520,0.855290,0.850130,0.850560,0.850560,0
2018-07-11,0.852490,0.854820,0.850690,0.852730,0.852730,0
2018-07-12,0.856480,0.858330,0.854920,0.856400,0.856400,0
2018-07-13,0.857360,0.860990,0.856500,0.857200,0.857200,0
2018-07-16,0.856240,0.856410,0.852800,0.856230,0.856230,0
2018-07-17,0.853930,0.857300,0.851400,0.854010,0.854010,0
2018-07-18,0.857800,0.861790,0.857240,0.858130,0.858130,0
2018-07-19,0.858650,0.863860,0.857850,0.858690,0.858690,0
2018-07-20,0.858020,0.859990,0.853070,0.857990,0.857990,0
2018-07-23,0.851660,0.855530,0.851000,0.851650,0.851650,0
2018-07-24,0.854800,0.857840,0.853490,0.855130,0.855130,0
